employees,avg_monthly_income,annual_tax,premises_area,downtime_months,direct_loss,indirect_loss
146,30461.025632379722,193344.1970003896,414.5955318916831,11,4309327.919807361,45508148.00805874
25,46740.86121772485,259625.63133090927,649.4961163522512,7,5870875.204634081,8513558.55712471
52,46164.54641918021,230579.0443234885,790.1366910754319,6,7827950.619492428,14429585.05969155
152,16261.168536629648,82796.27598019966,423.01282774439784,4,4301265.578843726,10197701.290100528
132,24665.50800385826,198118.66189090372,203.72343347291692,1,2124315.834808813,3195331.657695925
140,34764.856001867855,218063.12501855337,462.0746066029331,4,4559961.483291682,19176843.60551245
139,16375.795390856088,59307.80043807294,783.2932627527973,7,7736221.144565894,17787279.03382855
199,48720.886881829545,263836.9171709056,791.7246246109829,4,8062807.894290831,37349400.51527156
149,46589.973149106416,276566.84932245756,269.01185256236766,11,2598548.542161891,75917543.3321821
132,16678.007161378766,262613.0683405646,216.21735789620922,5,2342016.1560920994,10832428.079592803
37,14846.218450439417,256157.86699727832,924.5326669953322,5,9293091.029034683,2872505.4331909665
180,13416.339312330612,236241.2996152233,91.79907903039503,11,926894.2767736621,27180426.447748195
191,46377.74656146525,208358.00782049002,748.0015519768325,4,7984075.114146632,37660045.73484983
119,17744.95239181843,219656.751247063,94.1003161744163,3,939875.0694561459,6213832.068788165
123,26651.39714177419,251598.82333374576,846.0050483179384,3,9034374.725829782,9771999.909406928
26,27954.05462608012,215624.61459032615,910.1440726692969,10,8371290.885173683,7539017.332680881
162,33960.4417685427,131931.73917051774,332.54816801764406,6,3517355.61437967,30106281.564684365
42,12869.413749896998,143990.27554033848,120.23886134086268,10,1264513.9935299484,5847489.402038417
113,19070.34469602064,274264.36709307303,506.65030953005714,5,4546357.529675735,9123373.786600454
55,47259.61547675704,54280.52144929048,333.53988490820296,3,3281460.4870829666,8092392.602951488
186,46336.40429074278,224705.14531107052,446.2793356698601,2,4553419.806674192,20276260.587714568
12,41251.62589622769,288694.3881063039,681.7361808142462,11,7093692.059297251,5882715.229170308
31,10776.049824728618,226557.0424894934,249.3347341512811,6,2656747.7642270587,2191790.5888857204
31,23080.270739844083,298477.9970579455,389.10399103838205,9,3599886.4715466485,6698683.773313769
25,35118.34941371631,221886.2263820827,793.4343657780399,5,7966048.542610462,4294787.408191166
34,21007.608470939027,58590.757304215265,661.5738524551806,4,6304834.544262955,2990038.7561543356
101,46383.46780215109,256752.4704117309,359.9617165936767,8,3471984.824918292,35000593.16136668
32,35355.578473297675,121157.47798482978,681.0865202469322,10,7083670.256981954,10740249.144148193
115,12876.268692657824,161514.30641611025,777.0472767473683,11,7461155.1997776395,16062514.97442714
196,46360.22355342812,128022.97897677052,612.8613019051481,2,6129490.165258327,18669732.24586351
65,48310.6663270489,117138.52655241986,277.52199087595807,10,2713644.5663809916,29551071.34323151
52,13108.49673566902,157851.42591744632,50.233025986393415,9,527520.6238781334,6463949.323055924
151,31294.409394452596,144687.86211016844,812.7066516388674,9,7381705.28765747,43574047.49914852
8,22134.571288566818,208334.64546064736,831.5018775503562,11,8831147.321249222,2147361.284928127
39,25713.563059256096,253287.80024687765,712.7242763246439,2,7657745.50725953,1877104.4092155735
196,17186.048718213675,124272.16329681019,122.7518847992331,4,1264036.5691455621,14137867.596282337
53,33122.8840804965,103430.28820550436,605.9611731326438,7,6128380.602381266,12197400.575148547
21,48319.17412995562,216723.81771758557,829.9696377080269,7,7452794.102755999,7203873.562619091
176,30122.90401086436,217580.0164576954,420.1849041027574,2,4336880.19536689,10378872.76066862
162,13316.583255779246,275282.80982154293,238.1006975092414,7,2501116.3865852784,14069804.234423634
50,34800.05333909634,53986.421613327715,608.2459323793971,11,6113305.969674185,18242573.405283775
121,23608.91977805028,263260.16552912747,834.991295935834,12,8077131.776620064,36185142.72309409
10,44237.00758365191,180250.54323708924,96.42646077171229,5,1034806.7953930165,2469347.1634428375
103,27387.125932658808,205325.5222930247,617.1036563026989,8,5903629.373513645,23331523.30189915
128,17713.584357689826,72842.86014035369,661.0151055723749,9,6983598.341323558,21232231.059841823
41,17644.2249076458,158153.73321801142,622.2486873808656,5,6386746.320260425,3988330.70081178
28,40750.56722884641,106825.60180963096,667.5320000251961,10,6617422.650872015,12437761.397729272
97,20623.503932294396,113556.25752062726,649.8065422239467,10,7290519.452622787,20694145.18941875
50,40689.335766368924,176023.77866900683,173.8836907313316,11,1780794.6719208325,21865699.49233312
185,18235.492430663973,253113.98760077808,273.1899381014696,10,2811581.446807322,30588926.198023774
99,22867.454748052376,235945.23253621403,638.0443050245597,9,6543457.63722823,20616673.29668945
103,28619.478897587975,197749.98977148844,66.80850307993224,10,678193.395764158,29901321.642854974
192,47727.83398773803,184854.54818836675,653.0072927870822,10,6498523.849861359,103802396.77905063
120,47269.256990152986,156826.5108086225,682.1172925957804,8,7079421.420227958,46994777.17466519
195,18274.875016891514,293177.4933903466,277.2160218685756,3,2785865.342848889,10875275.714586629
164,24328.76164972291,190048.13855855833,618.2261882654826,2,5619040.117994177,7655671.426609238
165,15975.975538150893,113491.59957805552,557.3855576875762,4,5343989.309241551,10628449.473073702
71,30399.403172539885,107522.69801000989,297.6569707454581,9,3147939.755774456,20726540.333183147
132,28423.302027786664,202838.25769378545,489.82531128101687,11,5114782.050387986,41029349.908340044
22,46030.4064980293,180706.8818277322,914.1433029415724,4,8666953.526199652,3846616.147482015
29,47200.2151116429,51924.4507386782,455.2726414368887,10,4429086.769893589,13142685.619245877
58,25342.695640291684,257516.34304894484,648.3519680355266,6,6284350.278128525,8340938.474765732
62,29669.517720759577,226030.58855810866,83.58327998865948,3,896687.0817742244,5383334.908708533
71,45849.44996584532,215457.32241952588,123.91010765599385,8,1143633.3258367986,24695286.53694225
108,42268.31230980246,67195.16442441475,127.24266963815253,4,1233389.8103131568,18784615.43677298
178,10146.252453785972,140513.96254312285,789.3287254451232,3,7924619.432298261,5640258.910589866
28,22802.382567343302,283845.56518319657,382.74405006328004,3,3551113.125722151,2136292.170023592
118,26870.969677445035,265647.3103353409,266.2311039475227,3,2673249.2787124747,9554521.97414501
36,19188.65134732927,121385.73446738336,759.9583400291366,9,7202852.000322096,6286657.776673936
179,17982.864635837548,89264.72102478467,211.46205942836573,8,2026032.1625975254,26256815.46152658
90,11511.380263827186,162271.98929214425,284.16789881676664,3,2767863.3269703537,3060079.5610459074
155,35734.78900279042,138957.59466691522,459.3848711065198,1,4552262.315122023,5237660.217395373
198,20500.411619326624,220556.59417649778,364.8661655638826,11,3545730.451216398,42829083.39569823
131,12093.887137252525,291608.7025210799,606.1226004848121,7,6090149.905752884,11602629.066472804
159,19239.172421122545,140750.36249564035,370.9485881211053,9,3940512.772504714,28904132.83133079
134,42076.55811344506,65556.0431630605,423.30405406594735,3,4416467.04159745,18954433.853122298
21,44059.567265861864,274403.5020855963,869.7422778370117,8,9355621.052276757,7195480.011308299
108,29322.649807732105,59487.4325599677,890.3048676466022,8,8869664.687136473,24014968.572782192
165,26642.826816347446,288191.47428833327,836.3256312727372,2,8333506.848701296,7998623.254736815
141,49114.14774007127,216144.85700225996,871.589386069401,6,8806491.854749683,41981766.96736437
47,18022.586383522797,285422.30211048725,591.2422358721611,11,5459182.199353394,9838047.634952081
180,18614.37131418434,99914.92166224457,663.9215540138148,7,6982546.316875868,22769567.26456891
43,21674.687081455988,60174.948813451905,579.3145082271935,9,5684577.143334478,7790042.367934239
174,16910.29273124349,172052.49456912297,796.3086798502741,6,7945454.781977306,19514256.335484102
30,25174.623928167464,162655.85364253132,573.450461473372,3,5857001.138320771,2348209.0440927404
103,46433.36907959015,132873.0683137207,155.5231163232415,10,1495161.7873227706,45000408.96866528
54,34613.91362514297,289414.1185971744,819.101114434017,8,7887649.25424784,14872948.614486119
157,26477.861944490545,255645.93304035804,772.5559121436596,9,7876303.769619126,41914085.61448059
156,47376.431782848595,215395.50534389832,829.2855655184941,2,8473843.823078575,15519993.413575828
17,11938.569299032893,90714.57290945694,230.90799022027377,10,2573217.691930677,2070559.39210132
64,18411.047116074456,233580.85205463116,308.0362000792187,2,3117875.5620470825,2281013.1948567755
139,32635.54420407036,231753.113674931,330.9641124003535,8,3398114.7422338733,38926445.918991946
61,34622.10492772717,156267.04340400186,532.67650937639,4,5946078.710844266,7892812.535259476
40,11582.300262504526,281196.47742850345,177.18322995528678,3,1802477.9350332606,1496635.0609665173
177,26121.550316285287,91744.47055725261,416.112665611124,8,4251255.536754224,37942558.3169628
24,35966.15859323491,116834.39060291607,223.05025302507812,9,1905597.8748817164,8289621.042838298
69,37922.82185613606,65806.08481265842,301.5245773810997,3,2956963.3308999897,8087599.74836083
12,35525.59610065077,248862.73954439687,721.068252830506,3,7284178.368177821,1382929.3356700684
148,22822.52897443698,205439.84652384932,862.0705985014171,7,8292465.203110023,24165021.786489487
146,13740.80494391638,128735.07642031238,71.76057326732466,4,725258.7195952695,8190938.030950028
119,27084.497856773363,90953.41589857885,587.6021151872503,9,6087169.333803137,31798513.78162627
147,15150.177494722218,60036.94250718509,84.25677395915378,5,881477.738955809,11168916.248740688
96,47904.94634082668,91686.39215648416,130.98678276097277,2,1302726.2799870071,9613061.482909646
102,29006.83464090513,163321.16158441454,719.8298328834036,5,6637728.932324589,14563572.504020004
70,22690.3669742747,111794.24225265154,748.8277011770108,2,7520603.401567434,3030964.629098303
36,40652.16284475601,114745.54435799169,823.2816395141588,2,8059851.582315063,2875537.6271603736
195,29917.943703290555,268894.0916669286,500.52943618178966,9,4813235.95950321,52061422.27097074
90,22401.360960498,178784.41836527514,866.8171079153788,1,8545840.819857078,1924457.8579475465
55,42478.70969563207,232312.99328210365,208.4963770595431,7,2048809.4345501582,15261499.81720415
157,44686.08604004488,58927.73725703577,287.23059295325254,4,2840983.5872557196,29764581.37177986
190,36920.326651547075,141290.83891950716,177.77704022187277,5,1737128.8180961453,34081591.27537189
67,11878.576896306691,169792.33684886043,807.6603975527828,6,8657304.51917169,4791648.672008949
194,32652.915206661284,96604.21380254618,267.24136246728796,5,2707981.9018846876,30803699.83793057
129,40531.796479891265,80047.88536138467,197.73568062038086,10,2004081.3731287965,46293322.222435884
154,15460.120483343286,267575.94462496066,641.9551532086534,3,6552961.712286038,7800178.816213174
62,19146.830055384133,284857.90677494917,123.22792504264069,4,1147600.9924330935,4620150.358049343
62,45299.804202725456,69701.67451135186,92.65526335916391,9,973549.6631452792,26611330.103241928
90,10804.868874122962,137254.67813561077,151.38176612483596,6,1759933.8849720429,5610339.9476732435
53,40109.08551303904,289571.40703611844,50.228839787809214,7,478117.845766755,15220176.500312593
184,28950.931700576915,70790.43328311622,712.1406465107028,9,6881180.502561025,50280883.81083661
174,27870.886353584276,210910.34321968156,584.1235556287547,8,5680916.110720033,36645017.05328876
74,10283.861299795488,293055.3427417514,249.3813535858377,9,2531091.473462749,6924235.3343424285
19,42775.92923865971,294555.9171453436,271.35470057871606,11,2695124.96118264,8924466.657857826
58,24392.996025462657,167805.8327259358,820.4201685465376,3,7992968.155107767,4189828.682065047
192,31630.625252021717,90687.27694559515,526.7291100672853,6,5421599.039742841,37894858.66180967
105,37092.02745342637,100521.07874435971,713.6019392276527,4,7274388.054960021,16695356.215271076
12,38105.18305751663,272400.34878109867,480.1176787111698,11,5094691.080067266,5185334.524852508
57,48239.20235304289,277920.75108243397,275.83212471975264,10,2778226.592018719,28101726.647772353
64,31253.598129464364,201969.9109683887,971.8826606487615,8,9698998.38592374,15079160.167302052
112,25988.7820389771,241544.09986747784,587.3651852066275,3,5746191.998660255,9878328.742292527
9,48148.14505966831,234982.81286760204,174.4328085795168,8,1764840.840517124,3714010.7922163876
107,35684.40940102084,215455.39949727675,435.78554007471143,10,4130724.008874745,39972597.022209436
10,21926.014251062225,256819.23871798476,362.87054134955565,3,3826040.823963552,704603.4345224767
113,15058.569816142846,221351.65576008026,253.3830951590953,7,2613119.1783348895,12684813.864803739
120,43702.18005860725,183500.57643687484,936.7679897782465,4,9472423.305885607,21184361.38354383
98,24487.26411176606,109239.0906470392,886.8739956867649,3,8690151.363264991,7575128.332373805
51,36418.788854577244,235972.03602965476,239.1897606941106,1,2587850.755227466,1790449.4625408903
103,28832.656774635925,168359.4669595686,384.5404946027409,8,3740016.4122504955,24086252.61752471
59,17957.191191801532,123697.92100187733,774.1996220872805,1,7412876.202893025,961177.6511785985
172,34067.4643448186,250486.56893544385,248.08074573320488,2,2442459.767231293,12127884.244575294
56,12427.322758027292,224178.40008825707,611.9866194740322,11,6372897.4719097335,8079040.580033398
148,26533.698394847688,284334.890781175,714.8042450185758,9,7660205.168741648,32267869.553858142
17,31864.597586546843,91360.41000471944,671.273709425228,8,7068642.638322981,4145643.0975645715
118,27441.878964743162,212297.3211591233,721.0882082617255,4,6738751.420769831,12489473.169626905
128,39946.88701003963,111059.867022044,721.3646095773248,11,7192523.530600331,57737379.1114756
110,43116.9981818125,275895.74632541044,966.5656238564819,2,9433096.088361349,8189680.767755652
162,40849.72296132712,74874.85356415392,379.1739450443036,8,3867059.3080494967,58156515.218658544
151,11552.517912472085,214040.4516112193,884.6609031570475,6,8717450.639743144,10180027.875181725
